431000, 0.00296, 0.002
432000, 0.00298, 0.002
433000, 0.00290, 0.002
434000, 0.00286, 0.002
435000, 0.00289, 0.002
436000, 0.00275, 0.002
437000, 0.00287, 0.002
438000, 0.00285, 0.002
439000, 0.00306, 0.002
440000, 0.00278, 0.002
441000, 0.00279, 0.002
442000, 0.00278, 0.002
443000, 0.00285, 0.002
444000, 0.00274, 0.002
445000, 0.00278, 0.002
446000, 0.00268, 0.002
447000, 0.00270, 0.002
448000, 0.00323, 0.002
449000, 0.00280, 0.002
450000, 0.00279, 0.002
451000, 0.00268, 0.002
452000, 0.00272, 0.002
453000, 0.00281, 0.002
454000, 0.00278, 0.002
455000, 0.00287, 0.002
456000, 0.00288, 0.002
457000, 0.00282, 0.002
458000, 0.00278, 0.002
459000, 0.00263, 0.002
460000, 0.00280, 0.002
461000, 0.00273, 0.002
462000, 0.00275, 0.002
463000, 0.00294, 0.002
464000, 0.00288, 0.002
465000, 0.00293, 0.002
466000, 0.00267, 0.002
467000, 0.00274, 0.002
468000, 0.00266, 0.002
469000, 0.00277, 0.002
470000, 0.00276, 0.002
471000, 0.00288, 0.002
472000, 0.00274, 0.002
473000, 0.00267, 0.002
474000, 0.00269, 0.002
475000, 0.00291, 0.002
476000, 0.00269, 0.002
477000, 0.00267, 0.002
478000, 0.00276, 0.002
479000, 0.00273, 0.002
480000, 0.00274, 0.002
481000, 0.00286, 0.002
482000, 0.00272, 0.002
483000, 0.00274, 0.002
484000, 0.00281, 0.002
485000, 0.00258, 0.002
486000, 0.00263, 0.002
487000, 0.00285, 0.002
488000, 0.00259, 0.002
489000, 0.00275, 0.002
490000, 0.00267, 0.002
491000, 0.00277, 0.002
492000, 0.00280, 0.002
493000, 0.00282, 0.002
494000, 0.00274, 0.002
495000, 0.00268, 0.002
496000, 0.00281, 0.002
497000, 0.00271, 0.002
498000, 0.00266, 0.002
499000, 0.00267, 0.002
500000, 0.00266, 0.002
501000, 0.00269, 0.002
502000, 0.00275, 0.002
503000, 0.00270, 0.002
504000, 0.00285, 0.002
505000, 0.00259, 0.002
506000, 0.00281, 0.002
507000, 0.00255, 0.002
508000, 0.00273, 0.002
509000, 0.00263, 0.002
510000, 0.00260, 0.002
511000, 0.00259, 0.002
512000, 0.00277, 0.002
513000, 0.00263, 0.002
514000, 0.00277, 0.002
515000, 0.00267, 0.002
516000, 0.00294, 0.002
517000, 0.00274, 0.002
518000, 0.00271, 0.002
519000, 0.00263, 0.002
520000, 0.00268, 0.002
521000, 0.00276, 0.002
522000, 0.00255, 0.002
523000, 0.00270, 0.002
524000, 0.00271, 0.002
525000, 0.00270, 0.002
526000, 0.00269, 0.002
527000, 0.00283, 0.002
528000, 0.00271, 0.002
529000, 0.00264, 0.002
530000, 0.00267, 0.002
531000, 0.00265, 0.002
532000, 0.00270, 0.002
533000, 0.00270, 0.002
534000, 0.00257, 0.002
535000, 0.00254, 0.002
536000, 0.00269, 0.002
537000, 0.00270, 0.002
538000, 0.00288, 0.002
539000, 0.00258, 0.002
540000, 0.00285, 0.002
541000, 0.00251, 0.002
542000, 0.00273, 0.002
543000, 0.00258, 0.002
544000, 0.00268, 0.002
545000, 0.00266, 0.002
546000, 0.00257, 0.002
547000, 0.00279, 0.002
548000, 0.00283, 0.002
549000, 0.00269, 0.002
550000, 0.00252, 0.002
551000, 0.00248, 0.002
552000, 0.00288, 0.002
553000, 0.00271, 0.002
554000, 0.00270, 0.002
555000, 0.00271, 0.002
556000, 0.00275, 0.002
557000, 0.00271, 0.002
558000, 0.00262, 0.002
559000, 0.00265, 0.002
560000, 0.00263, 0.002
561000, 0.00276, 0.002
562000, 0.00257, 0.002
563000, 0.00264, 0.002
564000, 0.00266, 0.002
565000, 0.00259, 0.002
566000, 0.00265, 0.002
567000, 0.00262, 0.002
568000, 0.00256, 0.002
569000, 0.00267, 0.002
570000, 0.00265, 0.002
571000, 0.00261, 0.002
572000, 0.00271, 0.002
573000, 0.00264, 0.002
574000, 0.00263, 0.002
575000, 0.00269, 0.002
576000, 0.00260, 0.002
577000, 0.00264, 0.002
578000, 0.00276, 0.002
579000, 0.00265, 0.002
580000, 0.00269, 0.002
581000, 0.00264, 0.002
582000, 0.00281, 0.002
583000, 0.00268, 0.002
584000, 0.00262, 0.002
585000, 0.00263, 0.002
586000, 0.00260, 0.002
587000, 0.00271, 0.002
588000, 0.00285, 0.002
589000, 0.00269, 0.002
590000, 0.00263, 0.002
591000, 0.00264, 0.002
592000, 0.00263, 0.002
593000, 0.00256, 0.002
594000, 0.00245, 0.002
595000, 0.00275, 0.002
596000, 0.00264, 0.002
597000, 0.00274, 0.002
598000, 0.00254, 0.002
599000, 0.00269, 0.002
600000, 0.00269, 0.002
601000, 0.00248, 0.002
602000, 0.00260, 0.002
603000, 0.00253, 0.002
604000, 0.00271, 0.002
605000, 0.00261, 0.002
606000, 0.00258, 0.002
607000, 0.00259, 0.002
608000, 0.00270, 0.002
609000, 0.00253, 0.002
610000, 0.00269, 0.002
611000, 0.00246, 0.002
612000, 0.00273, 0.002
613000, 0.00266, 0.002
614000, 0.00265, 0.002
615000, 0.00260, 0.002
616000, 0.00272, 0.002
617000, 0.00265, 0.002
618000, 0.00253, 0.002
619000, 0.00261, 0.002
620000, 0.00259, 0.002
621000, 0.00257, 0.002
622000, 0.00267, 0.002
623000, 0.00254, 0.002
624000, 0.00260, 0.002
625000, 0.00271, 0.002
626000, 0.00272, 0.002
627000, 0.00268, 0.002
628000, 0.00245, 0.002
629000, 0.00264, 0.002
630000, 0.00255, 0.002
631000, 0.00259, 0.002
632000, 0.00261, 0.002
633000, 0.00254, 0.002
634000, 0.00260, 0.002
635000, 0.00262, 0.002
636000, 0.00266, 0.002
637000, 0.00260, 0.002
638000, 0.00263, 0.002
639000, 0.00264, 0.002
640000, 0.00267, 0.002
641000, 0.00254, 0.002
642000, 0.00265, 0.002
643000, 0.00261, 0.002
644000, 0.00255, 0.002
645000, 0.00267, 0.002
646000, 0.00253, 0.002
647000, 0.00258, 0.002
648000, 0.00267, 0.002
649000, 0.00256, 0.002
650000, 0.00272, 0.002
651000, 0.00266, 0.002
652000, 0.00261, 0.002
653000, 0.00270, 0.002
654000, 0.00253, 0.002
655000, 0.00259, 0.002
656000, 0.00256, 0.002
657000, 0.00262, 0.002
658000, 0.00251, 0.002
659000, 0.00254, 0.002
660000, 0.00254, 0.002
661000, 0.00255, 0.002
662000, 0.00250, 0.002
663000, 0.00260, 0.002
664000, 0.00257, 0.002
665000, 0.00283, 0.002
666000, 0.00265, 0.002
667000, 0.00259, 0.002
668000, 0.00253, 0.002
669000, 0.00271, 0.002
670000, 0.00268, 0.002
671000, 0.00255, 0.002
672000, 0.00258, 0.002
673000, 0.00247, 0.002
674000, 0.00258, 0.002
675000, 0.00280, 0.002
676000, 0.00248, 0.002
677000, 0.00257, 0.002
678000, 0.00258, 0.002
679000, 0.00258, 0.002
680000, 0.00252, 0.002
681000, 0.00250, 0.002
682000, 0.00270, 0.002
683000, 0.00256, 0.002
684000, 0.00248, 0.002
685000, 0.00253, 0.002
686000, 0.00251, 0.002
687000, 0.00265, 0.002
688000, 0.00255, 0.002
689000, 0.00252, 0.002
690000, 0.00256, 0.002
691000, 0.00251, 0.002
692000, 0.00259, 0.002
693000, 0.00257, 0.002
694000, 0.00248, 0.002
695000, 0.00263, 0.002
696000, 0.00259, 0.002
697000, 0.00275, 0.002
698000, 0.00260, 0.002
699000, 0.00258, 0.002
700000, 0.00266, 0.002
701000, 0.00265, 0.002
702000, 0.00260, 0.002
703000, 0.00244, 0.002
704000, 0.00264, 0.002
705000, 0.00249, 0.002
706000, 0.00249, 0.002
707000, 0.00264, 0.002
708000, 0.00266, 0.002
709000, 0.00263, 0.002
710000, 0.00261, 0.002
711000, 0.00270, 0.002
712000, 0.00251, 0.002
713000, 0.00265, 0.002
714000, 0.00249, 0.002
715000, 0.00246, 0.002
716000, 0.00260, 0.002
717000, 0.00259, 0.002
718000, 0.00261, 0.002
719000, 0.00255, 0.002
720000, 0.00258, 0.002
721000, 0.00239, 0.002
722000, 0.00249, 0.002
723000, 0.00266, 0.002
724000, 0.00251, 0.002
725000, 0.00262, 0.002
726000, 0.00248, 0.002
727000, 0.00245, 0.002
728000, 0.00234, 0.002
729000, 0.00255, 0.002
730000, 0.00258, 0.002
731000, 0.00254, 0.001
732000, 0.00252, 0.001
733000, 0.00268, 0.001
734000, 0.00253, 0.001
735000, 0.00271, 0.001
736000, 0.00248, 0.001
737000, 0.00262, 0.001
738000, 0.00257, 0.001
739000, 0.00244, 0.001
740000, 0.00254, 0.001
741000, 0.00259, 0.001
742000, 0.00242, 0.001
743000, 0.00258, 0.001
744000, 0.00257, 0.001
745000, 0.00252, 0.001
746000, 0.00262, 0.001
747000, 0.00245, 0.001
748000, 0.00256, 0.001
749000, 0.00251, 0.001
750000, 0.00256, 0.001
751000, 0.00260, 0.001
752000, 0.00254, 0.001
753000, 0.00252, 0.001
754000, 0.00256, 0.001
755000, 0.00247, 0.001
756000, 0.00257, 0.001
757000, 0.00255, 0.001
758000, 0.00248, 0.001
759000, 0.00266, 0.001
760000, 0.00242, 0.001
761000, 0.00248, 0.001
762000, 0.00257, 0.001
763000, 0.00266, 0.001
764000, 0.00253, 0.001
765000, 0.00242, 0.001
766000, 0.00251, 0.001
767000, 0.00257, 0.001
768000, 0.00252, 0.001
769000, 0.00243, 0.001
770000, 0.00255, 0.001
771000, 0.00262, 0.001
772000, 0.00266, 0.001
773000, 0.00233, 0.001
774000, 0.00261, 0.001
775000, 0.00259, 0.001
776000, 0.00247, 0.001
777000, 0.00250, 0.001
778000, 0.00256, 0.001
779000, 0.00238, 0.001
780000, 0.00265, 0.001
781000, 0.00249, 0.001
782000, 0.00264, 0.001
783000, 0.00242, 0.001
784000, 0.00256, 0.001
785000, 0.00247, 0.001
786000, 0.00258, 0.001
787000, 0.00265, 0.001
788000, 0.00246, 0.001
789000, 0.00255, 0.001
790000, 0.00247, 0.001
791000, 0.00244, 0.001
792000, 0.00251, 0.001
793000, 0.00268, 0.001
794000, 0.00254, 0.001
795000, 0.00248, 0.001
796000, 0.00245, 0.001
797000, 0.00243, 0.001
798000, 0.00253, 0.001
799000, 0.00249, 0.001
800000, 0.00261, 0.001
801000, 0.00248, 0.001
802000, 0.00244, 0.001
803000, 0.00263, 0.001
804000, 0.00246, 0.001
805000, 0.00248, 0.001
806000, 0.00269, 0.001
807000, 0.00242, 0.001
808000, 0.00247, 0.001
809000, 0.00252, 0.001
810000, 0.00245, 0.001
811000, 0.00240, 0.001
812000, 0.00268, 0.001
813000, 0.00256, 0.001
814000, 0.00252, 0.001
815000, 0.00263, 0.001
816000, 0.00261, 0.001
817000, 0.00258, 0.001
818000, 0.00238, 0.001
819000, 0.00248, 0.001
820000, 0.00260, 0.001
821000, 0.00258, 0.001
822000, 0.00252, 0.001
823000, 0.00253, 0.001
824000, 0.00258, 0.001
825000, 0.00261, 0.001
826000, 0.00243, 0.001
827000, 0.00239, 0.001
828000, 0.00249, 0.001
829000, 0.00245, 0.001
830000, 0.00256, 0.001
831000, 0.00250, 0.001
832000, 0.00253, 0.001
833000, 0.00256, 0.001
834000, 0.00260, 0.001
835000, 0.00260, 0.001
836000, 0.00269, 0.001
837000, 0.00254, 0.001
838000, 0.00250, 0.001
839000, 0.00251, 0.001
840000, 0.00247, 0.001
841000, 0.00243, 0.001
842000, 0.00271, 0.001
843000, 0.00246, 0.001
844000, 0.00238, 0.001
845000, 0.00250, 0.001
846000, 0.00247, 0.001
847000, 0.00257, 0.001
848000, 0.00236, 0.001
849000, 0.00235, 0.001
850000, 0.00243, 0.001
851000, 0.00261, 0.001
852000, 0.00254, 0.001
853000, 0.00256, 0.001
854000, 0.00260, 0.001
855000, 0.00254, 0.001
856000, 0.00242, 0.001
857000, 0.00246, 0.001
858000, 0.00257, 0.001
859000, 0.00251, 0.001
860000, 0.00253, 0.001
861000, 0.00243, 0.001
862000, 0.00254, 0.001
863000, 0.00253, 0.001
864000, 0.00251, 0.001
865000, 0.00260, 0.001
866000, 0.00247, 0.001
867000, 0.00270, 0.001
868000, 0.00246, 0.001
869000, 0.00248, 0.001
870000, 0.00242, 0.001
871000, 0.00243, 0.001
872000, 0.00256, 0.001
873000, 0.00256, 0.001
874000, 0.00258, 0.001
875000, 0.00244, 0.001
876000, 0.00245, 0.001
877000, 0.00252, 0.001
878000, 0.00263, 0.001
879000, 0.00252, 0.001
880000, 0.00241, 0.001
881000, 0.00260, 0.001
882000, 0.00244, 0.001
883000, 0.00281, 0.001
884000, 0.00261, 0.001
885000, 0.00249, 0.001
886000, 0.00248, 0.001
887000, 0.00241, 0.001
888000, 0.00249, 0.001
889000, 0.00244, 0.001
890000, 0.00249, 0.001
891000, 0.00250, 0.001
892000, 0.00256, 0.001
893000, 0.00245, 0.001
894000, 0.00248, 0.001
895000, 0.00243, 0.001
896000, 0.00257, 0.001
897000, 0.00234, 0.001
898000, 0.00254, 0.001
899000, 0.00256, 0.001
900000, 0.00250, 0.001
901000, 0.00250, 0.001
902000, 0.00263, 0.001
903000, 0.00257, 0.001
904000, 0.00254, 0.001
905000, 0.00246, 0.001
906000, 0.00250, 0.001
907000, 0.00253, 0.001
908000, 0.00259, 0.001
909000, 0.00240, 0.001
910000, 0.00248, 0.001
911000, 0.00245, 0.001
912000, 0.00238, 0.001
913000, 0.00259, 0.001
914000, 0.00253, 0.001
915000, 0.00235, 0.001
916000, 0.00249, 0.001
917000, 0.00263, 0.001
918000, 0.00252, 0.001
919000, 0.00248, 0.001
920000, 0.00245, 0.001
921000, 0.00246, 0.001
922000, 0.00258, 0.001
923000, 0.00250, 0.001
924000, 0.00248, 0.001
925000, 0.00243, 0.001
926000, 0.00264, 0.001
927000, 0.00248, 0.001
928000, 0.00262, 0.001
929000, 0.00240, 0.001
930000, 0.00238, 0.001
931000, 0.00249, 0.001
932000, 0.00246, 0.001
933000, 0.00256, 0.001
934000, 0.00249, 0.001
935000, 0.00273, 0.001
936000, 0.00264, 0.001
937000, 0.00261, 0.001
938000, 0.00247, 0.001
939000, 0.00238, 0.001
940000, 0.00248, 0.001
941000, 0.00252, 0.001
942000, 0.00246, 0.001
943000, 0.00246, 0.001
944000, 0.00243, 0.001
945000, 0.00255, 0.001
946000, 0.00248, 0.001
947000, 0.00245, 0.001
948000, 0.00251, 0.001
949000, 0.00248, 0.001
950000, 0.00263, 0.001
951000, 0.00256, 0.001
952000, 0.00242, 0.001
953000, 0.00241, 0.001
954000, 0.00239, 0.001
955000, 0.00241, 0.001
956000, 0.00232, 0.001
957000, 0.00257, 0.001
958000, 0.00262, 0.001
959000, 0.00243, 0.001
960000, 0.00237, 0.001
961000, 0.00247, 0.001
962000, 0.00240, 0.001
963000, 0.00243, 0.001
964000, 0.00250, 0.001
965000, 0.00248, 0.001
966000, 0.00246, 0.001
967000, 0.00260, 0.001
968000, 0.00248, 0.001
969000, 0.00243, 0.001
970000, 0.00250, 0.001
971000, 0.00254, 0.001
972000, 0.00245, 0.001
973000, 0.00256, 0.001
974000, 0.00268, 0.001
975000, 0.00252, 0.001
976000, 0.00237, 0.001
977000, 0.00246, 0.001
978000, 0.00250, 0.001
979000, 0.00237, 0.001
980000, 0.00254, 0.001
981000, 0.00250, 0.001
982000, 0.00261, 0.001
983000, 0.00235, 0.001
984000, 0.00235, 0.001
985000, 0.00253, 0.001
986000, 0.00257, 0.001
987000, 0.00247, 0.001
988000, 0.00243, 0.001
989000, 0.00250, 0.001
990000, 0.00244, 0.001
991000, 0.00257, 0.001
992000, 0.00258, 0.001
993000, 0.00249, 0.001
994000, 0.00251, 0.001
995000, 0.00253, 0.001
996000, 0.00242, 0.001
997000, 0.00241, 0.001
998000, 0.00273, 0.001
999000, 0.00244, 0.001
